SMLA2,2013-02-28 00:00:00,23
SMLA2,2013-03-29 00:00:00,28
SMLA2,2013-04-30 00:00:00,28
SMLA2,2013-12-05 00:00:00,13
SMLA2,2014-01-03 00:00:00,15
SMLA2,2014-03-03 00:00:00,20
SMLA2,2014-04-03 00:00:00,23
SMLA2,2014-10-31 00:00:00,1
SMLA2,2014-12-04 00:00:00,21
SMLA2,2014-12-31 00:00:00,22
SMLA2,2015-03-03 00:00:00,26
SMLA2,2015-04-02 00:00:00,29
SMLA2,2015-11-01 00:00:00,1
SMLA2,2015-12-02 00:00:00,13
SMLA2,2016-01-06 18:00:00,17
SMLA2,2016-02-02 19:00:00,22
SMLA2,2016-03-03 21:00:00,25
SMLA2,2016-04-01 17:00:00,29
SMLA2,2016-11-01 22:00:00,12
SMLA2,2016-11-30 19:02:00,19
SMLA2,2017-01-03 21:00:00,25
SMLA2,2017-02-01 21:00:00,30
SMLA2,2017-03-02 21:00:00,30
SMLA2,2017-03-30 22:00:00,32
SMLA2,2017-12-05 00:37:00,12
SMLA2,2018-01-04 21:00:00,12
SMLA2,2018-01-31 21:00:00,18
SMLA2,2018-03-06 21:00:00,24
SMLA2,2018-04-02 18:00:00,30
SMLA2,2018-12-03 21:00:00,11
SMLA2,2019-02-01 21:00:00,21
SMLA2,2019-03-01 21:00:00,20
SMLA2,2019-04-01 20:00:00,26
SMLA2,2019-12-03 21:00:00,12
SMLA2,2020-01-05 21:00:00,15
SMLA2,2020-02-10 19:00:00,17
SMLA2,2020-03-02 21:00:00,22
SMLA2,2020-04-01 20:00:00,23
SMLA2,2020-11-02 23:00:00,10
SMLA2,2020-12-01 21:00:00,17
SMLA2,2021-01-05 21:00:00,19
SMLA2,2021-02-01 21:00:00,22
SMLA2,2021-03-04 21:00:00,26
SMLA2,2021-04-01 20:00:00,33
